country,friendship,power,usthem,session_number,model_number
senegal,-1.0086144292339914,-0.41595710822849685,0.5887493708408051,104,2
tajikistan,-0.7303777080416554,-0.03268803825103654,0.12192696650220157,104,2
papua_new_guinea,0.4884541551160373,0.7980307416257376,-0.13821122151806245,104,2
uzbekistan,-1.0678603133814712,-0.18135124668601388,0.23524385489469268,104,2
qatar,-1.7640654727073073,-0.6576950661682072,0.05674808186272693,104,2
solomon_islands,-0.36064467874224887,1.3698423274355065,0.2401292636684316,104,2
mexico,1.3623252998823667,-0.4554189854066567,1.4266460702392305,104,3
china,-2.4397112525878097,-0.07983568704103391,1.422044716987929,104,3
bosnia,-4.317991074124938,-1.1229869723604353,0.836985152228596,104,3
russia,-3.4512343604262825,-0.26974367877014843,2.5132160462818467,104,3
georgia,3.828180700009329,1.837870910578335,2.940647272049452,104,3
vietnam,-3.0655593530689544,-0.19482734659783035,0.02067230967437785,104,3
israel,-1.3013815876233545,-0.30614967083104483,2.1346163391561603,104,3
japan,-3.0432504805543936,-0.6525171533611003,1.6232131929832454,104,3
cuba,-2.6938234165022177,-0.013804107811241537,0.5522331629388789,104,3
taiwan,-2.5577538218699325,0.4677141552719364,2.666308120541018,104,3
turkey,-2.173241196013584,-1.3072387848394822,2.899945527678749,104,3
haiti,-1.6783539721022356,-0.5598100224464004,0.7995256585714269,104,3
united_kingdom,0.2581900390778238,0.9334763264057389,1.3256203161024795,104,3
iran,-2.9554313236467977,0.39767184780318177,1.8846275140132456,104,3
pakistan,-1.957845637770869,-2.21212978465502,2.0582679883247286,104,3
france,-1.6778888787156612,-0.5994558016882204,1.640279256991749,104,3
india,-1.8234327967324209,-0.7861149997907814,1.636528398933388,104,3
germany,-2.9747668424037386,0.502856271060852,0.570758436559064,104,3
iraq,-4.0463139778157915,-0.649738282334053,1.9456546176434923,104,3
north_korea,-4.292517952892315,-1.8827148515970356,2.5784626496637197,104,3
canada,-0.7504468450596715,0.8861728599523342,0.4758457356670772,104,3
cyprus,-3.4048784856921546,0.7243673727396578,2.5876247383959665,104,3
jordan,2.8744683522619328,3.300964688444974,0.06888034940310744,104,3
armenia,-2.8546267117890296,-0.3751888098158044,0.5685525639139495,104,3
somalia,-0.6590300580041366,-3.920288266735724,0.5471558604156457,104,3
yugoslavia,-5.223699324553648,-1.1771525139896195,1.6746072634332834,104,3
myanmar,-3.8859277317500807,0.3533457640352737,-0.06994360407340985,104,3
ukraine,-0.44864850243659754,1.087640186922282,1.8887529091648876,104,3
ireland,1.3436073582754977,1.2568121428293033,0.5150994557263799,104,3
greece,-1.9001074462697927,3.273277568501501,1.0834575373841284,104,3
poland,-1.296787816697011,1.102484881105333,-1.1349243688785744,104,3
croatia,-3.3470416075810587,-0.4564776929438466,-0.7123273444144324,104,3
indonesia,-2.384402502285658,0.1339816133123568,-0.1162877876513878,104,3
azerbaijan,-3.7941415320860212,-3.099055572597601,-0.6728609141665463,104,3
romania,-0.49319338730328754,2.455875157396149,1.0973189687869371,104,3
italy,-0.18882582104849474,1.038204833223383,-0.23254105627077606,104,3
south_africa,-3.449203521439453,1.253644619189286,0.4947989878527219,104,3
saudi_arabia,-2.1589699389500856,0.7027277889331076,1.6203427967266764,104,3
panama,-1.9591809209717774,2.2586415978563448,0.9762069642711969,104,3
south_korea,-3.035371337929176,0.4102385316381115,1.919105661230984,104,3
libya,-4.027361819744621,-1.7149492214458655,0.986166241333568,104,3
kuwait,-3.2927790270364032,-0.1843331157391614,0.057897890895533446,104,3
egypt,0.14874657769813002,0.9995936651484099,0.6193522190461487,104,3
lebanon,-1.2191813101720446,-0.025674246264528685,-0.022713122596285693,104,3
hungary,-3.112993241664106,2.7865350548082546,1.361394875180042,104,3
cambodia,-2.4401073926126537,-0.07962233685499988,0.9280228096289671,104,3
samoa,1.8259994755328004,1.9350968592894544,0.799290098022561,104,3
colombia,-0.8119385422750078,-1.7484917756584264,0.23495514037056492,104,3
rwanda,-2.6325400944813335,-2.8883307783701797,0.5161392619110127,104,3
philippines,-1.9483571005075824,0.8881794389267653,-1.3133448041951108,104,3
syria,-1.6137131215834626,-0.7565734108585456,-0.03311555467541291,104,3
australia,-1.2073310035710396,0.0020129151047214213,0.7914668177290299,104,3
thailand,-1.1338139741350939,1.1679255538829632,-1.4015011908369854,104,3
netherlands,-0.18118011803549808,1.602052574114558,-1.2347159523909934,104,3
spain,-0.03353496059440827,0.39855573020105606,0.3181881504042388,104,3
laos,-2.366726543573466,0.25446199859498086,-1.3694756612513321,104,3
macedonia,-1.9346480473244914,0.2004970911963433,0.38710317210527956,104,3
guatemala,-1.4626665576990885,-0.5396759555379774,0.3974115379943138,104,3
nigeria,-4.4486304162526435,0.05776438203548571,0.5604133892917792,104,3
brazil,0.20709023100085439,0.6132071094551247,1.0527318645067363,104,3
new_zealand,0.4468232311558286,0.4904596278611297,-1.69391443333012,104,3
belarus,-1.2459370536057206,-0.2605054915598353,0.6423413738480337,104,3
liberia,-3.088201685509135,0.8532058942983439,-0.026125550885647303,104,3
burundi,-3.9649343445539538,-1.0895149172174277,0.411074631434211,104,3
afghanistan,-4.564440168219281,-0.30057285302563364,-0.2623050274051713,104,3
ethiopia,-1.1344555888531214,-1.629681435494332,2.09845595257842,104,3
portugal,0.28069845364238827,3.274518352567317,0.2208599754170175,104,3
belgium,-2.0564439281032647,0.6231205760427315,-1.3374259439179808,104,3
sweden,2.1209942358018594,0.5627424445356352,0.6647655669965856,104,3
kazakhstan,-1.3084379807567104,0.021645167530613678,0.33760029388992624,104,3
switzerland,-0.25231805025481235,0.643023847635045,-0.953463116577037,104,3
czech_republic,-1.1823901346844636,1.1922407668062664,0.7842830601002442,104,3
uruguay,-2.9069268670719763,0.1976994714899765,1.9429648791129954,104,3
tunisia,-1.237114503790896,3.6920048583169724,0.15449591078675537,104,3
nicaragua,-1.725987334561097,0.04148969764344359,-0.1284730961302674,104,3
albania,-3.0491453608576795,0.15254016446330484,-0.8612404098995179,104,3
el_salvador,-1.4523069153522628,-1.0685589829015831,-2.504716973964797,104,3
mongolia,0.0080576607972769,2.7757968371415824,0.6559542248273248,104,3
peru,-0.3910062345395769,0.7838626447531073,1.6404847390801292,104,3
argentina,-0.682149616581424,0.8084387174684674,-0.25170853690716466,104,3
norway,1.6511126683770705,1.837879608435671,0.05769518520101714,104,3
kenya,-0.40378495740478326,1.4097927901235419,0.9275903171942392,104,3
bangladesh,0.2397828421451608,0.646893828219398,-1.5750294420847915,104,3
bulgaria,-2.342156349625578,-0.22733154841978606,0.3775295922718255,104,3
slovenia,-2.5880942631615045,1.0412727934246697,-0.052974298823567696,104,3
malaysia,-1.2414733153107025,0.04056483078534009,-0.7038983844579423,104,3
angola,-1.8261578247679184,1.4595372515032963,-1.0394683483588245,104,3
sri_lanka,-1.456261234711366,3.470545336951128,0.1522663985597575,104,3
chile,0.6953229035325095,0.20353178598883873,-0.07723747414990689,104,3
sudan,-1.7546818270105111,0.33165373588298364,0.11954934675555264,104,3
singapore,-0.3308911096293302,2.1487293361353332,-0.11205857485651008,104,3
slovakia,-0.5026516976922939,1.5747536802017466,0.3938577267011757,104,3
austria,-2.1817055972717765,1.945514534692435,0.4030548693734224,104,3
lithuania,-0.7528755978089456,1.514984075385994,0.31051771938296646,104,3
sierra_leone,-0.6061732761326651,1.9902104314356852,-0.21335899231099723,104,3
democratic_republic_of_the_congo,-2.201503005186098,0.30549934439007137,-1.3452641061493191,104,3
denmark,0.25675760617365295,-0.8239551504052043,-0.4631792775958814,104,3
finland,-0.39183160548146295,0.6043953551033729,0.29277704944453975,104,3
guinea,-0.34955661185600745,0.5801731133639706,0.020730298209682717,104,3
jamaica,0.37560421640513786,1.6112632232031496,-0.8496796607407873,104,3
marshall_islands,-0.85417281090784,0.2378106193126639,-0.175205980559415,104,3
grenada,-1.6963065695144468,0.21355878603764555,-0.9552323354768097,104,3
dominican_republic,-1.237674446972233,3.0850401395157525,0.06389023467698737,104,3
bolivia,0.13278093568852953,0.1959465214593637,-0.17594661273397888,104,3
moldova,-1.5668896277682398,1.0093766349707203,0.17541110403690904,104,3
estonia,1.1228790483170166,0.22465442682743048,1.8810492083975003,104,3
honduras,-0.676776745186685,1.3496754096176027,0.17094648823296618,104,3
palau,-0.7666874695930141,1.3598577054260685,0.7448675340686511,104,3
venezuela,0.6407647478338023,0.11933431000442314,0.15223718377463413,104,3
costa_rica,0.24765405258555465,1.3259668553409625,-1.144036057849214,104,3
bahamas,0.3739774772680035,0.4438141163518275,-1.6920909109463023,104,3
latvia,-0.540882778297194,0.8730313842988663,0.650097435812988,104,3
ecuador,-0.08636183314458447,-0.527822930680549,-2.1835895527908638,104,3
trinidad_and_tobago,-0.819326863764108,1.8781502325713533,0.34789782380298445,104,3
chad,1.1799511328943877,0.9729102328098962,-0.7542428268415564,104,3
tanzania,-2.69795792720685,0.08541532284682363,0.19434224491380703,104,3
ghana,-0.9025739484663229,0.2693860037090666,-0.4789977762690993,104,3
morocco,0.3500731807266641,2.197950035094597,-0.481576729918078,104,3
zimbabwe,-0.9045110765346198,-0.036171503818020784,-0.6089275988892526,104,3
micronesia,-2.1032549585669678,0.36247686019270825,0.9670264036573666,104,3
nepal,-0.4685673231381415,-0.2878215228822706,0.6772903478688977,104,3
malta,-0.38013964642646925,0.6182480738539942,-0.44011566685495024,104,3
togo,1.58804416342917,2.794694409431787,-0.22261591722822094,104,3
mozambique,-0.9107365085110186,0.31899890893810445,-0.20270844400719706,104,3
uganda,-0.5904201056986372,-1.3897899811936194,-1.5614158736999348,104,3
mauritania,-1.7835717228033183,-0.5628737619369891,-0.21176559830102876,104,3
luxembourg,0.4558980113233374,2.0977330827230802,-0.5559933105421538,104,3
oman,3.193855608500314,2.9134202124340343,-1.0797894265350603,104,3
fiji,-0.9826998718155461,1.303853086454799,0.35572011811450494,104,3
benin,-1.4332412266266001,2.131355434918815,-0.39986866963274587,104,3
algeria,-2.1874620599436634,0.6857541857253427,-0.4878835536262814,104,3
eritrea,0.4784611521743666,0.7663872835088624,-0.822812826790275,104,3
tonga,-0.5796127168332416,1.8948379509297562,1.6483912321359113,104,3
iceland,0.9954291479714221,0.6627721901520373,0.08114599769288791,104,3
niger,-2.3701102718130262,-0.6674338813672155,-0.2596327321861268,104,3
belize,-1.5050098734485515,-0.5182601062101908,0.48195727777509584,104,3
bahrain,-0.9637369071279795,-0.37190897012350654,-0.3195430230903704,104,3
united_arab_emirates,-0.3745652940860924,1.8404804648570496,0.40126622668378026,104,3
namibia,0.4867233156607494,0.954222234134753,0.34930756311909217,104,3
paraguay,-1.9597086713852667,0.9225289155381791,0.8900473963274037,104,3
solomon_islands,-1.3667833545243564,1.0147622295787668,0.011804741407931566,104,3
guyana,1.0472538565277534,2.001906241194561,-0.2525719450437547,104,3
ivory_coast,-0.757754157385332,-0.14200549208549232,-0.2370452219865515,104,3
botswana,-0.2005220610748025,0.7411368235069478,-0.08739912922861333,104,3
turkmenistan,-3.0691680398559056,-0.08752927939363411,-0.8154660249345114,104,3
mexico,1.268082334318239,-0.17946258216943026,0.11268750201309632,104,4
bosnia,-4.191528141162832,-0.7402562061906539,1.778847446545375,104,4
china,-2.444365963768972,0.03485613003856769,0.8442430016278988,104,4
russia,-4.352185905009897,-0.22751103404397396,0.7349767661912768,104,4
georgia,3.9797426672639107,1.754798914186617,2.4140249580801716,104,4
vietnam,-2.0737110932014198,-0.3716151348873972,1.138616339346635,104,4
israel,-0.657925512314268,1.4527691643011453,2.2756137328155104,104,4
japan,-2.174530396524438,-0.4675486633895622,0.7708871922499855,104,4
cuba,-2.419031804418322,-0.20908904068113268,0.577763982174096,104,4
taiwan,-3.5681572878542895,1.8114480101623085,1.3852527781663893,104,4
turkey,-2.902892754809503,1.6950750668723993,1.2694493629474546,104,4
haiti,-1.3870949369872432,0.7214958171933291,1.403624431388014,104,4
united_kingdom,-1.067507056258159,1.1728265341334982,0.4161775638654274,104,4
pakistan,-2.1159908334219244,-0.499842148907979,0.09259663942476551,104,4
iran,-3.378047048269246,-1.3164566937225708,0.8725088459860845,104,4
india,-2.446351806109636,0.4788962262834792,1.0564685714902198,104,4
france,-1.5877431144394578,0.5488047530765622,0.13983009024011472,104,4
germany,-3.3369028809296806,-1.4008750499377884,-0.1664780730225875,104,4
iraq,-4.389967347844893,-2.2719025984376855,2.576005177080887,104,4
canada,-1.2175032741912326,-0.6383202575446482,-0.6622027137781353,104,4
cyprus,-4.6108015372853375,-0.33258992805031506,2.082799088714198,104,4
north_korea,-4.563810067679596,-2.6144014679720806,2.7468347425845723,104,4
armenia,-2.380682933862065,1.698232082092693,1.4021721146551274,104,4
jordan,2.6763241941607947,2.8766116385914042,1.3205702636094,104,4
yugoslavia,-5.032718222655026,-1.3200528348943825,1.5438789610198453,104,4
somalia,-0.038707552941369516,-3.6584508745354984,1.6758085483594483,104,4
myanmar,-1.3742438388011562,1.5047992867176219,0.9631663949593764,104,4
ireland,0.6159826110706587,0.8056192453718973,0.32702605163593906,104,4
ukraine,-0.9577921244574312,0.531496363806795,0.376514552930595,104,4
greece,-2.6557953094477496,2.5232739006357274,0.07207774236930663,104,4
poland,-0.0885125707190212,0.42558762095820957,0.2698532794142801,104,4
indonesia,-3.4836690138366473,0.9132774171617521,-0.2464335226181205,104,4
croatia,-5.427844234992691,1.7432912695590235,-0.27777918145512476,104,4
romania,-2.1067719499567312,2.1624702033868104,1.5080398397476116,104,4
azerbaijan,-3.6582127163207274,-2.6269395267961047,0.022775318227983805,104,4
saudi_arabia,-1.833368500119857,0.4930421981886471,2.0017011617942893,104,4
italy,-0.04779424241832732,1.0616121677216175,-0.899156535454903,104,4
south_africa,-2.8168711302534613,2.179727742800687,-0.6599039612079477,104,4
south_korea,-3.5952457180838056,0.4343527847145419,1.9855006480880693,104,4
panama,-1.5905898312703963,1.5999324717214367,2.055664430246297,104,4
libya,-3.3398467917297423,-1.8474758368009823,0.2885438959873698,104,4
cambodia,-2.3164608373168947,0.5506921877515004,1.1543042608707692,104,4
egypt,-2.704579155442427,0.10711305501548266,1.66258652360824,104,4
kuwait,-3.3836959736881433,-0.7486384724304722,0.515902267366656,104,4
hungary,-1.7140992676836209,2.470185853091641,1.1432813339094374,104,4
samoa,3.2928119940930385,1.5307519273364845,0.5105634666770269,104,4
lebanon,-1.5679736924581709,-0.7818791096398431,1.3517627411654494,104,4
rwanda,-3.422118233293595,-1.6641042578896863,1.8838365671260444,104,4
colombia,-1.8161055534226012,-0.2602606478371458,-0.5308449428066215,104,4
thailand,-0.33789206587836634,0.9765946349537477,-0.11521642791495314,104,4
syria,-0.8481642341940062,-0.7341017552635907,0.2433939803741676,104,4
philippines,-1.0453642074206329,0.1893027095615262,-1.4145538056317124,104,4
laos,-1.3086881455052926,-1.3431596344027208,-0.38132734778167965,104,4
belarus,-3.0196752156912616,0.4808647773020239,0.2514992519605381,104,4
netherlands,0.8103112113230477,1.7610348861763552,-0.8411595873683948,104,4
australia,-1.703046454839611,0.6974375119401065,0.2420981450577591,104,4
spain,-0.24209228658526513,1.5297737016283683,-0.05712034752153698,104,4
macedonia,-2.7411882721397647,0.5902341888950356,2.1350846552175233,104,4
brazil,-0.2244229190825254,0.20164934143063426,0.3519056425589977,104,4
new_zealand,0.9887713886563022,2.1485825618731735,-1.0263513753111808,104,4
guatemala,-1.4308169882583894,-1.060288114955414,0.31596313277337384,104,4
nigeria,-3.803688262769162,0.21289694217417451,1.6582330898414597,104,4
switzerland,-0.8824143536048034,1.0313105982307593,-0.6328486589225086,104,4
bulgaria,-2.6995223534259223,0.28415205292851875,-0.05024017425634129,104,4
burundi,-2.2746143399081378,0.555755535797429,1.7102947195458489,104,4
malaysia,-1.0782327943647216,0.35976777538054094,0.29151546682825874,104,4
norway,0.32176638548902053,1.922068973643904,0.6303513456551095,104,4
afghanistan,-3.869617830325219,0.4552419397795475,-1.8031300582084953,104,4
nicaragua,-1.8374611454908532,0.8350033932123736,-0.06005029285540375,104,4
singapore,-0.6461334291971073,0.6151642878823492,-0.18819076348994915,104,4
liberia,-3.150135870581691,0.9610877035054411,0.6764086304193914,104,4
portugal,0.9129523739746971,2.600543745836703,-0.06307248375108264,104,4
el_salvador,-0.7935320956218788,0.22372033454497725,-1.7527648074053765,104,4
belgium,-2.678893278338008,1.5675962958866547,-1.3456715070685952,104,4
kazakhstan,-2.150794290773913,-0.5674813688647202,-0.6990415969035906,104,4
uruguay,-2.457350064239505,-0.17223018244054736,1.7952917295276258,104,4
sweden,1.8608010317529402,1.056674328387572,-1.4864909057576374,104,4
argentina,-0.12074940469557799,0.5308113992925199,-0.14881707280872145,104,4
ethiopia,-0.28700614691288223,-0.7328914409501264,1.8519948958501005,104,4
kenya,0.25814600814182953,1.2033371543555476,-0.5411929896680692,104,4
albania,-2.424609130817048,0.949209755444789,-0.22453294173859767,104,4
tunisia,0.6591102608995766,4.227878664509345,0.3213848932845315,104,4
bangladesh,-0.05353803089515643,0.5496718955850448,-0.518741825362886,104,4
mongolia,-1.2583622586411116,2.1969914212379784,1.3054528403814663,104,4
czech_republic,-2.349960899252794,1.013123640793635,1.260004537256262,104,4
peru,-1.723640728316188,-0.008392209430177633,0.2506787401387756,104,4
chile,0.6182442989515806,2.1368518924201,0.2202599732451441,104,4
slovenia,-1.9920579614261407,1.80741057960856,-0.5463311597083177,104,4
sri_lanka,-1.0563543648973739,3.4532953850524004,0.5690446618258083,104,4
sudan,-1.6987369193708932,0.5484989592659452,0.6417584566274305,104,4
angola,-1.7404240612196389,2.1654753147124692,-0.12849107092761947,104,4
denmark,-0.31185802129054463,0.09954696906987842,-0.3651352101215203,104,4
lithuania,-1.3740810724408787,1.9525074077079079,0.24027798746796467,104,4
slovakia,0.5853825597520669,1.8353223242459926,-0.6588221003319232,104,4
guinea,-1.0257017191585103,0.1255210092549754,0.18325598906930035,104,4
moldova,-2.2076344710049294,1.4709995026817444,0.06481887879920106,104,4
austria,-1.7353489633902357,2.1707312078152983,-0.9100542825883947,104,4
sierra_leone,-0.3602368909611837,0.7395219216921669,0.49704194361990656,104,4
finland,-0.8256565850662277,1.4368950354910612,0.5706895042750809,104,4
democratic_republic_of_the_congo,-2.8866993180834974,-0.04911021187369101,-0.37879362394463034,104,4
estonia,0.2158940527606206,-0.057654787013400766,2.7519883266554253,104,4
grenada,-2.599203047160206,-0.36330714202222103,-1.6796471613512138,104,4
honduras,-0.7749134487258863,0.9838413094545616,-0.28795064876119325,104,4
jamaica,0.32265246240515905,2.273213770491529,-1.0508850951714375,104,4
bahamas,-1.4058328383751675,-0.43061222899165863,-1.528762537115636,104,4
bolivia,-0.8497750053655139,-1.2854832065537816,-1.1397533956735337,104,4
palau,-1.0853206624835854,1.0531683015844369,1.171261833935311,104,4
marshall_islands,-1.3734919458636634,1.1874812342552559,0.19567583021337764,104,4
tanzania,-2.466949653307216,1.3051770414342736,0.13185706052497853,104,4
trinidad_and_tobago,-2.8497166019788036,0.18368679677202085,0.7970995877884004,104,4
costa_rica,0.7690824098475127,1.0243152808635092,-0.4584325633632659,104,4
dominican_republic,-0.6862273470964041,2.671986495850578,-0.13525575525675282,104,4
chad,0.8113495766221576,0.3491230587724183,-0.5087930118723578,104,4
latvia,-0.8341674957013291,0.05754798061887415,0.17803062190338598,104,4
ecuador,0.08514502328172356,1.056967854004811,-0.9839586554933192,104,4
venezuela,0.08204750193339663,-0.3447140988999081,-0.5293511779691945,104,4
ghana,-0.40323516062663045,2.0406560775846234,-0.6183261860578119,104,4
mauritania,-1.4739426029980316,-1.1744528105567305,0.5758298171697751,104,4
micronesia,-2.910347714792937,0.2746344744547321,1.285778441299435,104,4
morocco,0.046132582173709885,2.0136826172542115,0.36638958772678676,104,4
malta,-0.36208833612801505,0.9047124706173498,-0.47387010902243226,104,4
nepal,0.22885804147755176,-0.3543710311624882,1.2851713571786372,104,4
guyana,1.0141622186503896,2.719301234733054,0.48515155488843503,104,4
togo,2.231016562864707,2.9025136369445916,0.3146377983279171,104,4
mozambique,-0.44488064312408654,0.46158787063935197,0.3598271199197046,104,4
benin,-1.6309566505252553,0.96793167085391,-0.5226806544622862,104,4
fiji,-1.03848095350458,0.5273882174003217,0.1998846112627714,104,4
zimbabwe,-0.8785867032186669,0.8759455327747474,-0.08784213942608782,104,4
tonga,-0.060207932857721136,1.04929411646597,0.5547646105620464,104,4
luxembourg,-0.5207011791875552,2.1046289722685714,-0.6364634339301524,104,4
niger,-1.7803356568217465,0.7698692231531956,0.4320406201304888,104,4
oman,2.199053555655438,1.7365763325441943,-1.1267170356645368,104,4
belize,-1.0130093193424203,-0.3059635649772806,0.34420087417930234,104,4
algeria,-2.301078688130966,0.5351932518554837,0.43661409390346695,104,4
solomon_islands,-0.32300123072769177,1.1729495361042457,1.0617482416092936,104,4
uganda,-0.48542278716945353,0.6172445846887632,-0.9693287893604003,104,4
iceland,0.9112460702490092,1.028884518938075,-0.11744327437254017,104,4
eritrea,0.03202739270238978,0.04838555057864667,-0.7846666863521308,104,4
namibia,1.2118804702645263,0.6566871632758752,0.7354174576463789,104,4
cameroon,1.4806979952576662,2.3331486892959425,-0.5958136541300022,104,4
brunei,-0.2211689874301652,0.13359502956600777,0.47597892161325744,104,4
united_arab_emirates,-0.6396833429301878,1.2915498117726398,-0.11331744043485074,104,4
mali,-0.27044776854992947,-3.0316822729611568,-1.087627699636687,104,4
uzbekistan,-1.3823707888769914,0.29796157964610076,-0.844010053296214,104,4
botswana,0.2461610430612351,1.2709726555221332,0.20453091860631806,104,4
papua_new_guinea,-0.12328062505196288,0.5381429539548315,0.03891271860654691,104,4
mexico,0.9949396300098448,-0.06931666878618732,0.7718092678637419,104,5
china,-3.0582321318852657,1.3935614006962818,1.4920549870397466,104,5
bosnia,-3.2713020409576794,-1.6096323752991735,1.5341904910309894,104,5
russia,-4.807802829174187,0.5339158010474201,1.7730141609924084,104,5
georgia,3.536512824257887,2.481549266948059,2.58429876494394,104,5
vietnam,-1.7477301168033001,-1.4941341387112137,0.46431691455913626,104,5
israel,-1.0444222637052714,0.5436379447019941,1.2050846442904846,104,5
japan,-2.566951464479407,-0.24373399852759808,1.2152876368263223,104,5
cuba,-2.4869387225034756,-0.09851419429713777,1.4894838182859393,104,5
taiwan,-2.366688020278328,1.8699613526659313,2.344294085555876,104,5
turkey,-2.344546084906604,0.32331419433878894,2.5955822395446373,104,5
haiti,-1.900994560432161,-0.08143610504648556,-0.04816099896623797,104,5
united_kingdom,-0.4596254208957842,2.1527816520331493,0.480471238594242,104,5
pakistan,-2.3003519406828565,-0.7863071352106047,0.7158333987760396,104,5
iran,-3.0554371673060188,-1.1620407177507843,1.9528055041897496,104,5
india,-2.578717510662674,-0.20622789821976573,1.7200530270835483,104,5
france,-1.246037278807236,0.297282800290032,0.9813856336847325,104,5
germany,-2.484386833452475,0.4902132215830817,0.5622734107249685,104,5
iraq,-4.323901986790105,-2.7043590038430607,3.073355346437417,104,5
north_korea,-3.255270295966927,-2.6970105384191383,2.2613539038323434,104,5
cyprus,-1.9242195913843922,1.8705439553349603,2.554354007920349,104,5
canada,-0.9291203611587683,-0.10203546619410553,0.8015808226471186,104,5
armenia,-3.251072585772696,-0.0768228582225317,0.866708590253957,104,5
jordan,3.009939383250948,1.6731416609342462,-0.7776099060086925,104,5
somalia,-0.9876686559485831,-3.3206088909089377,0.0906646282162874,104,5
yugoslavia,-3.238600987978574,-0.4204272478686198,2.827904051217365,104,5
ireland,1.5058136267531956,2.1824854743723647,-0.13133947103555169,104,5
myanmar,-3.406016480626848,1.322153582477738,0.14290213126490042,104,5
ukraine,-1.0649601498854384,1.4156606012882034,1.257421956873556,104,5
greece,-0.44301466940492035,3.237788632668969,0.3819603943826119,104,5
indonesia,-3.2355436730298006,-0.5991146603332537,0.5027757866647414,104,5
poland,-0.6663622313704705,0.9880034353297987,-1.0103035283452824,104,5
azerbaijan,-3.5239975405688404,-2.9382868459034555,1.5624435222946607,104,5
croatia,-3.7655651321491717,-0.15644326596700484,0.927168479490018,104,5
italy,-0.3897659561268494,1.1579299384488873,-0.3227272912606278,104,5
saudi_arabia,-2.7751811787439857,0.1913738012900135,0.9221418951207027,104,5
romania,-2.1532028539654955,1.6615282985912838,0.04406991528714329,104,5
south_korea,-2.6961682632637416,-0.5899105648679303,1.560099156558872,104,5
south_africa,-2.41486664890757,1.521313214158834,-0.7420681078083753,104,5
panama,-1.710728056540647,1.9460526528926976,2.2763885747925747,104,5
egypt,-1.7683075606083831,-0.6797437788370365,0.9939471203426073,104,5
cambodia,-3.37885404699364,-0.4345394522305063,2.2756021959541055,104,5
kuwait,-3.5336188007366913,-0.759005871846857,0.9858847164431037,104,5
libya,-2.8569068446165238,-2.1874249617735564,1.115536454216111,104,5
lebanon,-0.8104103088589709,-1.0738939008308965,1.4549632516823863,104,5
colombia,-2.1988263139952937,-1.3102116180791576,-0.4877806737957099,104,5
hungary,-1.474381907797012,2.6116118243128796,0.8102263891416781,104,5
samoa,2.3045544059587764,2.1230694905920675,0.7062879664205036,104,5
philippines,-1.3503655757935111,1.6178741292927705,-1.0155696530352667,104,5
australia,-0.2788079964501674,0.06338511890905521,0.22492189803440485,104,5
rwanda,-2.89367559833834,-1.9483238738975526,0.9626934808238398,104,5
syria,-1.3475703523617348,-1.9523203770461146,1.3025128420417353,104,5
thailand,-1.164502417920112,0.42430767070178665,-1.4392058637717435,104,5
laos,-1.453023381538458,-1.2045010073419358,-0.8537233257214882,104,5
netherlands,1.75981764478029,0.8274902496663354,0.0791614010072074,104,5
macedonia,-1.5161844716697317,1.1038457060942002,1.6046823856831458,104,5
spain,-1.4469925862143427,1.080862609540643,-0.3064869601006136,104,5
belarus,-0.9765828444178736,0.326108839588961,0.6201881292244402,104,5
new_zealand,-0.6966802551104545,2.2746914846335056,-0.015764151702634642,104,5
nigeria,-3.3633209459891797,-0.889387116144375,1.2500291779767416,104,5
brazil,-1.100252867101275,0.40696355156722747,0.8923505563481406,104,5
guatemala,-1.260574100423198,0.5806716490487006,0.962804584494826,104,5
burundi,-3.5683658294325715,-0.6724455590639097,1.502694242400657,104,5
liberia,-2.078943711599134,0.659169963636552,1.4132616976669057,104,5
ethiopia,-0.08908447458697329,-0.5971329222819475,1.3400231215129774,104,5
bulgaria,-1.8552553784376806,1.090238407017538,0.6285031737926458,104,5
czech_republic,-1.195935529841067,1.8457487072019014,0.34040145566868935,104,5
uruguay,-1.7898334743338389,0.3297257699532627,1.5589965501379213,104,5
belgium,-1.3060526318707968,1.8569411887231941,-1.3550875776342335,104,5
switzerland,-0.2773894139105564,1.493511105144734,0.498116887628336,104,5
sweden,1.2705564348199103,0.930283511263001,-1.6577686845781945,104,5
afghanistan,-4.3994366515474495,0.38668614446021127,-0.5765160791893084,104,5
albania,-1.9519253066913207,0.3233035656298309,0.7419382005417958,104,5
portugal,0.20346655311878978,2.6711886205636697,0.14805440033283085,104,5
malaysia,-1.445040922656566,0.16387134619509722,-0.5466978382104759,104,5
el_salvador,-1.818034183776468,0.3376184243776546,-2.9688662455033357,104,5
tunisia,-1.5690384247016365,3.744473198963153,-0.07400852300052353,104,5
argentina,-1.1945761694921169,1.2214346644007308,-0.23369573977116007,104,5
slovenia,-2.0877486919046238,1.330618546222363,-0.7454629569012364,104,5
sri_lanka,-1.6346989348373948,3.295158171744784,0.29392047698872514,104,5
chile,-0.09541480280142962,1.1303833707827966,0.6473802418748583,104,5
peru,-1.24833115135932,0.4148962239004738,-0.1339101224311172,104,5
singapore,-1.3208657700176412,1.751076578724705,0.5128406691920454,104,5
kazakhstan,-1.7701246628821052,1.116535679006353,-0.49607859182131125,104,5
nicaragua,-1.7199354437409853,-0.5921070505512007,0.3866627160864989,104,5
kenya,0.36108086554449903,0.2685183732136873,0.34160020280835895,104,5
